54.07;;Tecidos de fios de filamentos sintéticos, incluindo os tecidos obtidos a partir dos produtos da posição 54.04.;0
5407.1;;- Tecidos obtidos a partir de fios de alta tenacidade, de náilon ou de outras poliamidas ou de poliésteres;0
5407.10.1;;Sem fios de borracha;0
5407.10.11;;De aramidas ;0
5407.10.19;;Outros ;0
5407.10.2;;Com fios de borracha;0
5407.10.21;;De aramidas ;0
5407.10.29;;Outros ;0
5407.20.00;;- Tecidos obtidos a partir de lâminas ou de formas semelhantes ;0
5407.30.00;;"- ""Tecidos"" mencionados na Nota 9 da Seção XI ";0
5407.4;;- Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de náilon ou de outras poliamidas:;0
5407.41.00;;-- Crus ou branqueados ;0
5407.42.00;;-- Tintos ;0
5407.43.00;;-- De fios de diversas cores ;0
5407.44.00;;-- Estampados ;0
5407.5;;- Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de poliéster texturizados:;0
5407.51.00;;-- Crus ou branqueados ;0
5407.52;;-- Tintos;0
5407.52.10;;Sem fios de borracha ;0
5407.52.20;;Com fios de borracha ;0
5407.53.00;;-- De fios de diversas cores ;0
5407.54.00;;-- Estampados ;0
5407.6;;- Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos de poliéster:;0
5407.61.00;;-- Que contenham pelo menos 85 %, em peso, de filamentos de poliéster não texturizados ;0
5407.69.00;;-- Outros ;0
5407.7;;- Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos sintéticos:;0
5407.71.00;;-- Crus ou branqueados ;0
5407.72.00;;-- Tintos ;0
5407.73.00;;-- De fios de diversas cores ;0
5407.74.00;;-- Estampados ;0
5407.8;;- Outros tecidos, que contenham menos de 85 %, em peso, de filamentos sintéticos, combinados, principal ou unicamente, com algodão:;0
5407.81.00;;-- Crus ou branqueados ;0
5407.82.00;;-- Tintos ;0
5407.83.00;;-- De fios de diversas cores ;0
5407.84.00;;-- Estampados ;0
5407.9;;- Outros tecidos:;0
5407.91.00;;-- Crus ou branqueados ;0
5407.92.00;;-- Tintos ;0
5407.93.00;;-- De fios de diversas cores ;0
5407.94.00;;-- Estampados ;0
54.08;;Tecidos de fios de filamentos artificiais, incluindo os tecidos obtidos a partir dos produtos da posição 54.05. ;0
5408.10.00;;- Tecidos obtidos a partir de fios de alta tenacidade, de raiom viscose ;0
5408.2;;- Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos ou de lâminas ou formas semelhantes, artificiais:;0
5408.21.00;;-- Crus ou branqueados ;0
5408.22.00;;-- Tintos ;0
5408.23.00;;-- De fios de diversas cores ;0
5408.24.00;;-- Estampados ;0
5408.3;;- Outros tecidos:;0
5408.31.00;;-- Crus ou branqueados ;0
5408.32.00;;-- Tintos ;0
5408.33.00;;-- De fios de diversas cores ;0
5408.34.00;;-- Estampados ;0
55.01;;Cabos de filamentos sintéticos.;0
5501.1;;- De náilon ou de outras poliamidas:;0
5501.11.00;;-- De aramidas ;0
5501.19.00;;-- Outros ;0
5501.20.00;;- De poliésteres ;0
5501.30.00;;- Acrílicos ou modacrílicos ;0
5501.40.00;;- De polipropileno ;0
5501.90.00;;- Outros ;0
55.02;;Cabos de filamentos artificiais.;0
5502.10.00;;- De acetato de celulose ;19,5
5502.9;;- Outros;0
5502.90.10;;De raiom viscose ;0
5502.90.90;;Outros ;0
55.03;;Fibras sintéticas descontínuas, não cardadas, não penteadas nem transformadas de outro modo para fiação.;0
5503.1;;- De náilon ou de outras poliamidas:;0
5503.11.00;;-- De aramidas ;0
5503.19;;-- Outras;0
5503.19.10;;Bicomponentes, de diferentes pontos de fusão ;0
5503.19.90;;Outras ;0
5503.2;;- De poliésteres;0
5503.20.10;;Bicomponentes, de diferentes pontos de fusão ;0
5503.20.90;;Outras ;0
5503.30.00;;- Acrílicas ou modacrílicas ;0
5503.40.00;;- De polipropileno ;0
5503.9;;- Outras;0
5503.90.10;;Bicomponentes, de diferentes pontos de fusão ;0
5503.90.20;;De poli(álcool vinílico) ;0
5503.90.90;;Outras ;0
55.04;;Fibras artificiais descontínuas, não cardadas, não penteadas nem transformadas de outro modo para fiação.;0
5504.10.00;;- De raiom viscose ;0
5504.9;;- Outras;0
5504.90.10;;De liocel ;0
5504.90.90;;Outras ;0
55.05;;Desperdícios de fibras sintéticas ou artificiais (incluindo os desperdícios da penteação, os de fios e os fiapos).;0
5505.10.00;;- De fibras sintéticas ;0
5505.20.00;;- De fibras artificiais ;0
55.06;;Fibras sintéticas descontínuas, cardadas, penteadas ou transformadas de outro modo para fiação.;0
5506.10.00;;- De náilon ou de outras poliamidas ;0
5506.20.00;;- De poliésteres ;0
5506.30.00;;- Acrílicas ou modacrílicas ;0
5506.40.00;;- De polipropileno ;0
5506.90.00;;- Outras ;0
5507.00.00;;Fibras artificiais descontínuas, cardadas, penteadas ou transformadas de outro modo para fiação. ;0
55.08;;Linhas para costurar, de fibras sintéticas ou artificiais descontínuas, mesmo acondicionadas para venda a retalho.;0
5508.10.00;;- De fibras sintéticas descontínuas ;0
5508.20.00;;- De fibras artificiais descontínuas ;0
55.09;;"Fios de fibras sintéticas descontínuas (exceto linhas para costurar), não acondicionados para venda a
retalho.";0
5509.1;;- Que contenham pelo menos 85 %, em peso, de fibras descontínuas de náilon ou de outras poliamidas:;0
5509.11.00;;-- Simples ;0
5509.12;;-- Retorcidos ou retorcidos múltiplos;0
5509.12.10;;De aramidas ;0
5509.12.90;;Outros ;0
5509.2;;- Que contenham pelo menos 85 %, em peso, de fibras descontínuas de poliéster:;0
5509.21.00;;-- Simples ;0
5509.22.00;;-- Retorcidos ou retorcidos múltiplos ;0
5509.3;;- Que contenham pelo menos 85 %, em peso, de fibras descontínuas acrílicas ou modacrílicas:;0
5509.31.00;;-- Simples ;0
5509.32.00;;-- Retorcidos ou retorcidos múltiplos ;0
5509.4;;- Outros fios, que contenham pelo menos 85 %, em peso, de fibras sintéticas descontínuas:;0
5509.41.00;;-- Simples ;0
5509.42.00;;-- Retorcidos ou retorcidos múltiplos ;0
5509.5;;- Outros fios de fibras descontínuas de poliéster:;0
5509.51.00;;-- Combinadas, principal ou unicamente, com fibras artificiais descontínuas ;0
5509.52.00;;-- Combinadas, principal ou unicamente, com lã ou pelos finos ;0
5509.53.00;;-- Combinadas, principal ou unicamente, com algodão ;0
5509.59.00;;-- Outros ;0
5509.6;;- Outros fios de fibras descontínuas acrílicas ou modacrílicas:;0
5509.61.00;;-- Combinadas, principal ou unicamente, com lã ou pelos finos ;0
5509.62.00;;-- Combinadas, principal ou unicamente, com algodão ;0
5509.69.00;;-- Outros ;0
5509.9;;- Outros fios:;0
5509.91.00;;-- Combinados, principal ou unicamente, com lã ou pelos finos ;0
5509.92.00;;-- Combinados, principal ou unicamente, com algodão ;0
5509.99.00;;-- Outros ;0
55.1;;Fios de fibras artificiais descontínuas (exceto linhas para costurar), não acondicionados para venda a retalho.;0
5510.1;;- Que contenham pelo menos 85 %, em peso, de fibras artificiais descontínuas:;0
5510.11;;-- Simples;0
5510.11.1;;Obtidos a partir de fibras de celulose;0
5510.11.11;;De raiom viscose, exceto modal ;0
5510.11.12;;De modal ;0
5510.11.13;;De liocel ;0
5510.11.19;;Outros ;0
5510.11.90;;Outros ;0
5510.12;;-- Retorcidos ou retorcidos múltiplos;0
5510.12.1;;Obtidos a partir de fibras de celulose;0
5510.12.11;;De raiom viscose, exceto modal ;0
5510.12.12;;De modal ;0
5510.12.13;;De liocel ;0
5510.12.19;;Outros ;0
5510.12.90;;Outros ;0
5510.2;;- Outros fios, combinados, principal ou unicamente, com lã ou pelos finos;0
5510.20.1;;Obtidos a partir de fibras de celulose;0
5510.20.11;;De raiom viscose, exceto modal ;0
5510.20.12;;De modal ;0
5510.20.13;;De liocel ;0
5510.20.19;;Outros ;0
5510.20.90;;Outros ;0
5510.3;;- Outros fios, combinados, principal ou unicamente, com algodão;0
5510.30.1;;Obtidos a partir de fibras de celulose;0
5510.30.11;;De raiom viscose, exceto modal ;0
5510.30.12;;De modal ;0
5510.30.13;;De liocel ;0
5510.30.19;;Outros ;0
5510.30.90;;Outros ;0
5510.9;;- Outros fios;0
5510.90.1;;Obtidos a partir de fibras de celulose;0
5510.90.11;;De raiom viscose, exceto modal ;0
5510.90.12;;De modal ;0
5510.90.13;;De liocel ;0
5510.90.19;;Outros ;0
5510.90.90;;Outros ;0
55.11;;Fios de fibras sintéticas ou artificiais, descontínuas (exceto linhas para costurar), acondicionados para venda a retalho.;0
5511.10.00;;- De fibras sintéticas descontínuas, que contenham pelo menos 85 %, em peso, destas fibras;0
5511.20.00;;- De fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras ;0
5511.30.00;;- De fibras artificiais descontínuas ;0
55.12;;Tecidos de fibras sintéticas descontínuas, que contenham pelo menos 85 %, em peso, destas fibras.;0
5512.1;;- Que contenham pelo menos 85 %, em peso, de fibras descontínuas de poliéster:;0
5512.11.00;;-- Crus ou branqueados ;0
5512.19.00;;-- Outros ;0
5512.2;;- Que contenham pelo menos 85 %, em peso, de fibras descontínuas acrílicas ou modacrílicas:;0
5512.21.00;;-- Crus ou branqueados ;0
5512.29.00;;-- Outros ;0
5512.9;;- Outros:;0
5512.91;;-- Crus ou branqueados;0
5512.91.10;;De aramidas ;0
5512.91.90;;Outros ;0
5512.99;;-- Outros;0
5512.99.10;;De aramidas ;0
5512.99.90;;Outros ;0
55.13;;Tecidos de fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras, combinados, principal ou unicamente, com algodão, de peso não superior a 170 g/m2.;0
5513.1;;- Crus ou branqueados:;0
5513.11.00;;-- De fibras descontínuas de poliéster, em ponto de tafetá ;0
5513.12.00;;"-- De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura
não seja superior a 4 ";0
5513.13.00;;-- Outros tecidos de fibras descontínuas de poliéster ;0
5513.19.00;;-- Outros tecidos ;0
5513.2;;- Tintos:;0
5513.21.00;;-- De fibras descontínuas de poliéster, em ponto de tafetá ;0
5513.23;;-- Outros tecidos de fibras descontínuas de poliéster;0
5513.23.10;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5513.23.90;;Outros ;0
5513.29.00;;-- Outros tecidos ;0
5513.3;;- De fios de diversas cores:;0
5513.31.00;;-- De fibras descontínuas de poliéster, em ponto de tafetá ;0
5513.39;;-- Outros tecidos;0
5513.39.1;;De fibras descontínuas de poliéster;0
5513.39.11;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5513.39.19;;Outros ;0
5513.39.90;;Outros ;0
5513.4;;- Estampados:;0
5513.41.00;;-- De fibras descontínuas de poliéster, em ponto de tafetá ;0
5513.49;;-- Outros tecidos;0
5513.49.1;;De fibras descontínuas de poliéster;0
5513.49.11;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5513.49.19;;Outros ;0
5513.49.90;;Outros ;0
55.14;;Tecidos de fibras sintéticas descontínuas, que contenham menos de 85 %, em peso, destas fibras, combinados, principal ou unicamente, com algodão, de peso superior a 170 g/m2.;0
5514.1;;- Crus ou branqueados:;0
5514.11.00;;-- De fibras descontínuas de poliéster, em ponto de tafetá ;0
5514.12.00;;"-- De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura
não seja superior a 4 ";0
5514.19;;-- Outros tecidos;0
5514.19.10;;De fibras descontínuas de poliéster ;0
5514.19.90;;Outros ;0
5514.2;;- Tintos:;0
5514.21.00;;-- De fibras descontínuas de poliéster, em ponto de tafetá ;0
5514.22.00;;"-- De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura
não seja superior a 4 ";0
5514.23.00;;-- Outros tecidos de fibras descontínuas de poliéster ;0
5514.29.00;;-- Outros tecidos ;0
5514.3;;- De fios de diversas cores;0
5514.30.1;;De fibras descontínuas de poliéster;0
5514.30.11;;Em ponto de tafetá ;0
5514.30.12;;Em ponto sarjado, incluindo o diagonal, cuja relação de textura não seja superior a 4 ;0
5514.30.19;;Outros ;0
5514.30.90;;Outros ;0
5514.4;;- Estampados:;0
5514.41.00;;-- De fibras descontínuas de poliéster, em ponto de tafetá ;0
5514.42.00;;"-- De fibras descontínuas de poliéster, em ponto sarjado, incluindo o diagonal, cuja relação de textura
não seja superior a 4 ";0
5514.43.00;;-- Outros tecidos de fibras descontínuas de poliéster ;0
5514.49.00;;-- Outros tecidos ;0
55.15;;Outros tecidos de fibras sintéticas descontínuas.;0
5515.1;;- De fibras descontínuas de poliéster:;0
5515.11.00;;-- Combinadas, principal ou unicamente, com fibras descontínuas de raiom viscose ;0
5515.12.00;;-- Combinadas, principal ou unicamente, com filamentos sintéticos ou artificiais ;0
5515.13.00;;-- Combinadas, principal ou unicamente, com lã ou pelos finos ;0
5515.19.00;;-- Outros ;0
5515.2;;- De fibras descontínuas acrílicas ou modacrílicas:;0
5515.21.00;;-- Combinadas, principal ou unicamente, com filamentos sintéticos ou artificiais ;0
5515.22.00;;-- Combinadas, principal ou unicamente, com lã ou pelos finos ;0
5515.29.00;;-- Outros ;0
5515.9;;- Outros tecidos:;0
5515.91.00;;-- Combinados, principal ou unicamente, com filamentos sintéticos ou artificiais ;0
5515.99;;-- Outros;0
5515.99.10;;Combinados, principal ou unicamente, com lã ou pelos finos ;0
5515.99.90;;Outros ;0
55.16;;Tecidos de fibras artificiais descontínuas.;0
5516.1;;- Que contenham pelo menos 85 %, em peso, de fibras artificiais descontínuas:;0
5516.11.00;;-- Crus ou branqueados ;0
5516.12.00;;-- Tintos ;0
5516.13.00;;-- De fios de diversas cores ;0
5516.14.00;;-- Estampados ;0
5516.2;;- Que contenham menos de 85 %, em peso, de fibras artificiais descontínuas, combinadas, principal ou unicamente, com filamentos sintéticos ou artificiais:;0
5516.21.00;;-- Crus ou branqueados ;0
5516.22.00;;-- Tintos ;0
5516.23.00;;-- De fios de diversas cores ;0
5516.24.00;;-- Estampados ;0
5516.3;;"- Que contenham menos de 85 %, em peso, de fibras artificiais descontínuas, combinadas, principal ou
unicamente, com lã ou pelos finos:";0
5516.31.00;;-- Crus ou branqueados ;0
5516.32.00;;-- Tintos ;0
5516.33.00;;-- De fios de diversas cores ;0
5516.34.00;;-- Estampados ;0
5516.4;;- Que contenham menos de 85 %, em peso, de fibras artificiais descontínuas, combinadas, principal ou unicamente, com algodão:;0
5516.41.00;;-- Crus ou branqueados ;0
5516.42.00;;-- Tintos ;0
5516.43.00;;-- De fios de diversas cores ;0
5516.44.00;;-- Estampados ;0
5516.9;;- Outros:;0
5516.91.00;;-- Crus ou branqueados ;0
5516.92.00;;-- Tintos ;0
5516.93.00;;-- De fios de diversas cores ;0
5516.94.00;;-- Estampados ;0
56.01;;"Pastas (ouates) de matérias têxteis e artigos destas pastas (ouates); fibras têxteis de comprimento não superior a 5 mm (tontisses), nós e bolotas (borbotos*) de matérias têxteis.";0
5601.2;;- Pastas (ouates) de matérias têxteis e artigos destas pastas (ouates):;0
5601.21;;-- De algodão;0
5601.21.10;;Pastas (ouates) ;0
5601.21.90;;Outros artigos de pastas (ouates) ;0
5601.22;;-- De fibras sintéticas ou artificiais;0
5601.22.1;;Pastas (ouates);0
5601.22.11;;De aramidas ;0
5601.22.19;;Outras ;0
5601.22.9;;Outros artigos de pastas (ouates);0
5601.22.91;;Cilindros para filtros de cigarros ;19,5
5601.22.99;;Outros ;0
5601.29.00;;-- Outros ;0
5601.3;;- Tontisses, nós e bolotas (borbotos*) de matérias têxteis;0
5601.30.10;;De aramidas ;0
5601.30.90;;Outros ;0
56.02;;Feltros, mesmo impregnados, revestidos, recobertos ou estratificados.;0
5602.10.00;;- Feltros agulhados e artigos obtidos por costura por entrelaçamento (cousus-tricotés) ;0
5602.2;;- Outros feltros, não impregnados, nem revestidos, nem recobertos, nem estratificados:;0
5602.21.00;;-- De lã ou de pelos finos ;0
5602.29.00;;-- De outras matérias têxteis ;0
5602.90.00;;- Outros ;0
56.03;;Falsos tecidos (tecidos não tecidos), mesmo impregnados, revestidos, recobertos ou estratificados.;0
5603.1;;- De filamentos sintéticos ou artificiais:;0
5603.11;;-- De peso não superior a 25 g/m2;0
5603.11.10;;De aramidas ;0
5603.11.20;;De poliéster ;0
5603.11.30;;De polipropileno ;0
5603.11.40;;De raiom viscose ;0
5603.11.90;;Outros ;0
5603.12;;-- De peso superior a 25 g/m2, mas não superior a 70 g/m2;0
5603.12.10;;De polietileno de alta densidade ;0
5603.12.20;;De aramidas ;0
5603.12.30;;De poliéster ;0
5603.12.40;;De polipropileno ;0
5603.12.50;;De raiom viscose ;0
5603.12.90;;Outros ;0
5603.13;;-- De peso superior a 70 g/m2, mas não superior a 150 g/m2;0
5603.13.10;;De polietileno de alta densidade ;0
5603.13.20;;De aramidas ;0
5603.13.30;;De poliéster ;0
5603.13.40;;De polipropileno ;0
5603.13.50;;De raiom viscose ;0
5603.13.90;;Outros ;0
5603.14;;-- De peso superior a 150 g/m2;0
5603.14.10;;De aramidas ;0
5603.14.20;;De poliéster ;0
5603.14.30;;De polipropileno ;0
5603.14.40;;De raiom viscose ;0
5603.14.90;;Outros ;0
5603.9;;- Outros:;0
5603.91;;-- De peso não superior a 25 g/m2;0
5603.91.10;;De poliéster ;0
5603.91.20;;De polipropileno ;0
5603.91.30;;De raiom viscose ;0
5603.91.90;;Outros ;0
5603.92;;-- De peso superior a 25 g/m2, mas não superior a 70 g/m2;0
5603.92.10;;De polietileno de alta densidade ;0
5603.92.20;;De poliéster ;0
5603.92.30;;De polipropileno ;0
5603.92.40;;De raiom viscose ;0
5603.92.90;;Outros ;0
5603.93;;-- De peso superior a 70 g/m2, mas não superior a 150 g/m2;0
5603.93.10;;De polietileno de alta densidade ;0
5603.93.20;;De poliéster ;0
5603.93.30;;De polipropileno ;0
5603.93.40;;De raiom viscose ;0
5603.93.90;;Outros ;0
5603.94;;-- De peso superior a 150 g/m2;0
5603.94.10;;De poliéster ;0
5603.94.20;;De polipropileno ;0
5603.94.30;;De raiom viscose ;0
5603.94.90;;Outros ;0
56.04;;"Fios e cordas, de borracha, recobertos de têxteis; fios têxteis, lâminas e formas semelhantes das posições 54.04 ou 54.05, impregnados, revestidos, recobertos ou embainhados de borracha ou de plástico.";0
5604.10.00;;- Fios e cordas, de borracha, recobertos de têxteis ;0
5604.9;;- Outros;0
5604.90.10;;Imitações de categute constituídas por fios de seda ;0
5604.90.2;;"Fios de alta tenacidade, de poliésteres, náilon ou de outras poliamidas, ou de raiom viscose,
impregnados ou revestidos";0
5604.90.21;;Com borracha ;0
5604.90.22;;Com plástico ;0
5604.90.90;;Outros ;0
5605;;Fios metálicos e fios metalizados, mesmo revestidos por enrolamento, constituídos por fios têxteis, lâminas ou formas semelhantes das posições 54.04 ou 54.05, combinados com metal sob a forma de fios, de lâminas ou de pós, ou recobertos de metal.;0
5605.00.10;;Com metais preciosos ;0
5605.00.20;;Revestidos por enrolamento, exceto com metais preciosos ;0
5605.00.90;;Outros ;0
5606.00.00;;"Fios revestidos por enrolamento, lâminas e formas semelhantes das posições 54.04 ou 54.05, revestidas
por enrolamento, exceto os da posição 56.05 e os fios de crina revestidos por enrolamento; fios de froco
(chenille); fios denominados ""de cadeia"" (chaînette). ";0
56.07;;Cordéis, cordas e cabos, entrançados ou não, mesmo impregnados, revestidos, recobertos ou embainhados de borracha ou de plástico.;0
5607.2;;- De sisal ou de outras fibras têxteis do gênero Agave:;0
5607.21.00;;-- Cordéis para atadeiras ou enfardadeiras ;0
5607.29.00;;-- Outros ;0
5607.4;;- De polietileno ou de polipropileno:;0
5607.41.00;;-- Cordéis para atadeiras ou enfardadeiras ;0
5607.49.00;;-- Outros ;0
5607.5;;- De outras fibras sintéticas;0
5607.50.1;;De poliamidas;0
5607.50.11;;De náilon ;0
5607.50.19;;Outros ;0
5607.50.90;;Outros ;0
5607.9;;- Outros;0
5607.90.10;;De algodão ;0
5607.90.20;;De juta, inferior ao número métrico 0,75 por fio simples ;0
5607.90.90;;Outros ;0
56.08;;"Redes de malhas com nós, em panos ou em peça, obtidas a partir de cordéis, cordas ou cabos; redes confeccionadas para a pesca e outras redes confeccionadas, de matérias têxteis.";0
5608.1;;- De matérias têxteis sintéticas ou artificiais:;0
5608.11.00;;-- Redes confeccionadas para a pesca ;0
5608.19.00;;-- Outras ;0
5608.90.00;;- Outras ;0
5609;;"Artigos de fios, lâminas ou formas semelhantes das posições 54.04 ou 54.05, cordéis, cordas ou cabos,
não especificados nem compreendidos noutras posições.";0
5609.00.10;;De algodão ;0
5609.00.90;;Outros ;0
57.01;;Tapetes de matérias têxteis, de pontos nodados ou enrolados, mesmo confeccionados.;0
5701.1;;- De lã ou de pelos finos;0
5701.10.1;;De lã;0
5701.10.11;;Feitos à mão ;6,5
5701.10.12;;Feitos a máquina ;6,5
5701.10.20;;De pelos finos ;6,5
5701.90.00;;- De outras matérias têxteis ;6,5
57.02;;Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis, tecidos, não tufados nem flocados, mesmo confeccionados, incluindo os tapetes denominados Kelim ou Kilim, Schumacks ou Soumak, Karamanie e tapetes semelhantes tecidos à mão.;0
5702.10.00;;- Tapetes denominados Kelim ou Kilim, Schumacks ou Soumak, Karamanie e tapetes semelhantes tecidos à mão ;6,5
5702.20.00;;- Revestimentos para pisos (pavimentos), de cairo (fibra de coco) ;6,5
5702.3;;- Outros, aveludados, não confeccionados:;0
5702.31.00;;-- De lã ou de pelos finos ;6,5
5702.32.00;;-- De matérias têxteis sintéticas ou artificiais ;6,5
5702.39.00;;-- De outras matérias têxteis ;6,5
5702.4;;- Outros, aveludados, confeccionados:;0
5702.41.00;;-- De lã ou de pelos finos ;6,5
5702.42.00;;-- De matérias têxteis sintéticas ou artificiais ;6,5
5702.49.00;;-- De outras matérias têxteis ;6,5
5702.5;;- Outros, não aveludados, não confeccionados;0
5702.50.10;;De lã ou de pelos finos ;6,5
5702.50.20;;De matérias têxteis sintéticas ou artificiais ;6,5
5702.50.90;;Outros ;6,5
5702.9;;- Outros, não aveludados, confeccionados:;0
5702.91.00;;-- De lã ou de pelos finos ;6,5
5702.92.00;;-- De matérias têxteis sintéticas ou artificiais ;6,5
5702.99.00;;-- De outras matérias têxteis ;6,5
57.03;;"Tapetes e outros revestimentos para pisos (pavimentos), de matérias têxteis (incluindo a grama (relva)),
tufados, mesmo confeccionados.";0
5703.10.00;;- De lã ou de pelos finos ;6,5
5703.2;;- De náilon ou de outras poliamidas:;0
5703.21.00;;-- Grama (relva) ;6,5
5703.29.00;;-- Outros ;6,5
5703.3;;- De outras matérias têxteis sintéticas ou de matérias têxteis artificiais:;0
5703.31.00;;-- Grama (relva) ;6,5
5703.39.00;;-- Outros ;6,5
5703.90.00;;- De outras matérias têxteis ;6,5
57.04;;Tapetes e outros revestimentos para pisos (pavimentos), de feltro, exceto os tufados e os flocados, mesmo confeccionados.;0
5704.10.00;;"- ""Ladrilhos"" de área da superfície não superior a 0,3 m2 ";6,5
5704.20.00;;"- ""Ladrilhos"" de área da superfície superior a 0,3 m2, mas não superior a 1 m2 ";6,5
5704.90.00;;- Outros ;6,5
5705.00.00;;Outros tapetes e revestimentos para pisos (pavimentos), de matérias têxteis, mesmo confeccionados. ;6,5
58.01;;Veludos e pelúcias tecidos e tecidos de froco (chenille), exceto os artigos das posições 58.02 ou 58.06.;0
5801.10.00;;- De lã ou de pelos finos ;0
5801.2;;- De algodão:;0
5801.21.00;;-- Veludos e pelúcias obtidos por trama, não cortados ;0
5801.22.00;;-- Veludos e pelúcias obtidos por trama, cortados, canelados (côtelés) ;0
5801.23.00;;-- Outros veludos e pelúcias obtidos por trama ;0
5801.26.00;;-- Tecidos de froco (chenille) ;0
5801.27.00;;-- Veludos e pelúcias obtidos por urdidura ;0
5801.3;;- De fibras sintéticas ou artificiais:;0
5801.31.00;;-- Veludos e pelúcias obtidos por trama, não cortados ;0
5801.32.00;;-- Veludos e pelúcias obtidos por trama, cortados, canelados (côtelés) ;0
5801.33.00;;-- Outros veludos e pelúcias obtidos por trama ;0
5801.36.00;;-- Tecidos de froco (chenille) ;0
5801.37.00;;-- Veludos e pelúcias obtidos por urdidura ;0
5801.90.00;;- De outras matérias têxteis ;0
58.02;;"Tecidos atoalhados (turcos), exceto os artigos da posição 58.06; tecidos tufados, exceto os artigos da posição 57.03.";0
5802.10.00;;- Tecidos atoalhados (turcos), de algodão;0
5802.20.00;;- Tecidos atoalhados (turcos), de outras matérias têxteis ;0
5802.30.00;;- Tecidos tufados ;0
5803;;Tecidos em ponto de gaze, exceto os artigos da posição 58.06.;0
5803.00.10;;De algodão ;0
5803.00.90;;Outros ;0
58.04;;"Tules, filó e tecidos de malhas com nós; rendas em peça, em tiras ou em motivos, para aplicar, exceto os produtos das posições 60.02 a 60.06.";0
5804.1;;- Tules, filó e tecidos de malhas com nós;0
5804.10.10;;De algodão ;0
5804.10.90;;Outros ;0
5804.2;;- Rendas de fabricação mecânica:;0
5804.21.00;;-- De fibras sintéticas ou artificiais ;0
5804.29;;-- De outras matérias têxteis;0
5804.29.10;;De algodão ;0
5804.29.90;;Outras ;0
5804.3;;- Rendas de fabricação manual;0
5804.30.10;;De algodão ;0
5804.30.90;;Outras ;0
5805;;Tapeçarias tecidas à mão (gênero gobelino, flandres, aubusson, beauvais e semelhantes) e tapeçarias feitas à agulha (por exemplo, em petit point, ponto de cruz), mesmo confeccionadas.;0
5805.00.10;;De algodão ;3,25
5805.00.20;;De fibras sintéticas ou artificiais ;3,25
5805.00.90;;De outras matérias têxteis ;3,25
58.06;;"Fitas, exceto os artigos da posição 58.07; fitas sem trama, de fios ou fibras paralelizados e colados (bolducs).";0
5806.10.00;;- Fitas de veludo, de pelúcias, de tecidos de froco (chenille) ou de tecidos atoalhados (turcos) ;0
5806.20.00;;- Outras fitas que contenham, em peso, 5 % ou mais de fios de elastômeros ou de fios de borracha ;0
5806.3;;- Outras fitas:;0
5806.31.00;;-- De algodão ;0
5806.32.00;;-- De fibras sintéticas ou artificiais ;0
5806.39.00;;-- De outras matérias têxteis ;0
5806.40.00;;- Fitas sem trama, de fios ou fibras paralelizados e colados (bolducs) ;0
58.07;;Etiquetas, emblemas e artigos semelhantes de matérias têxteis, em peça, em fitas ou recortados em forma própria, não bordados.;0
5807.10.00;;- Tecidos ;0
5807.90.00;;- Outros ;0
58.08;;"Tranças em peça; artigos de passamanaria e artigos ornamentais análogos, em peça, não bordados, exceto de malha; borlas, pompons e artigos semelhantes.";0
5808.10.00;;- Tranças em peça ;0
5808.90.00;;- Outros ;0
5809.00.00;;Tecidos de fios de metal e tecidos de fios metálicos ou de fios têxteis metalizados da posição 56.05, do tipo utilizado em vestuário, para guarnição de interiores ou usos semelhantes, não especificados nem compreendidos noutras posições. ;0
58.1;;Bordados em peça, em tiras ou em motivos.;0
5810.10.00;;- Bordados químicos ou aéreos e bordados com fundo recortado ;0
5810.9;;- Outros bordados:;0
5810.91.00;;-- De algodão ;0
5810.92.00;;-- De fibras sintéticas ou artificiais ;0
5810.99.00;;-- De outras matérias têxteis ;0
5811.00.00;;Artigos têxteis acolchoados em peça, constituídos por uma ou mais camadas de matérias têxteis associadas a uma matéria de enchimento ou estofamento, acolchoados por qualquer processo, exceto os bordados da posição 58.10. ;0
59.01;;"Tecidos revestidos de cola ou de matérias amiláceas, do tipo utilizado na encadernação, cartonagem ou usos semelhantes; telas para decalque e telas transparentes para desenho; telas preparadas para pintura; entretelas e tecidos rígidos semelhantes, do tipo utilizado em chapéus e artigos de uso semelhante.";0
5901.10.00;;- Tecidos revestidos de cola ou de matérias amiláceas, do tipo utilizado na encadernação, cartonagem ou usos semelhantes ;3,25
